"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"11000","5","445310","58","0","2021","A","",196,699,33173420,7692521,173808,913,47487,"",1.50,0.82,0.83,1.25,1.35,1.01,1.01,"",3,1.6,28,4.2,2894258,9.6,517445,7.2,24030,16.0,45,5.2,2345,5.2
"11000","5","446","55","0","2021","A","",293,2349,123459298,28196453,639952,1011,52562,"",0.64,0.45,0.32,0.71,0.85,0.72,0.71,"",-2,-0.7,-151,-6.0,1738891,1.4,-65104,-0.2,62245,10.8,75,8.0,3866,7.9
"11000","5","4461","56","0","2021","A","",293,2349,123459298,28196453,639952,1011,52562,"",0.64,0.45,0.32,0.71,0.85,0.72,0.71,"",-2,-0.7,-151,-6.0,1738891,1.4,-65104,-0.2,62245,10.8,75,8.0,3866,7.9
"11000","5","44611","57","0","2021","A","",199,1832,94027300,21349706,468433,987,51325,"",0.76,0.52,0.34,0.78,0.97,0.66,0.66,"",2,1.0,-147,-7.4,2770135,3.0,-202179,-0.9,48665,11.6,100,11.3,5203,11.3
"11000","5","446110","58","0","2021","A","",199,1832,94027300,21349706,468433,987,51325,"",0.76,0.52,0.34,0.78,0.97,0.66,0.66,"",2,1.0,-147,-7.4,2770135,3.0,-202179,-0.9,48665,11.6,100,11.3,5203,11.3
"11000","5","44612","57","0","2021","A","",46,271,12657564,3646908,90049,899,46736,"",0.65,0.33,0.32,0.72,0.82,0.97,0.97,"",-3,-6.1,-28,-9.4,-4435339,-25.9,-131221,-3.5,4903,5.8,-202,-18.3,-10527,-18.4
"11000","5","446120","58","0","2021","A","",46,271,12657564,3646908,90049,899,46736,"",0.65,0.33,0.32,0.72,0.82,0.97,0.97,"",-3,-6.1,-28,-9.4,-4435339,-25.9,-131221,-3.5,4903,5.8,-202,-18.3,-10527,-18.4
"11000","5","44613","57","0","2021","A","",21,132,10905339,1787710,38446,1595,82930,"",0.49,0.39,0.45,0.68,0.68,1.18,1.18,"",-2,-8.7,10,8.2,2524432,30.1,226371,14.5,3244,9.2,278,21.1,14421,21.0
"11000","5","446130","58","0","2021","A","",21,132,10905339,1787710,38446,1595,82930,"",0.49,0.39,0.45,0.68,0.68,1.18,1.18,"",-2,-8.7,10,8.2,2524432,30.1,226371,14.5,3244,9.2,278,21.1,14421,21.0
"11000","5","44619","57","0","2021","A","",28,115,5869095,1412129,43024,986,51258,"",0.35,0.22,0.13,0.31,0.41,0.61,0.61,"",2,7.7,15,15.0,879663,17.6,41925,3.1,5433,14.5,28,2.9,1447,2.9
"11000","5","446191","58","0","2021","A","",14,36,1982986,427669,12403,1050,54578,"",0.36,0.16,0.14,0.22,0.31,0.84,0.84,"",2,16.7,-2,-5.3,-6061,-0.3,-69848,-14.0,139,1.1,30,2.9,1537,2.9
"11000","5","446199","58","0","2021","A","",15,78,3886109,984460,30621,956,49716,"",0.36,0.25,0.13,0.38,0.47,0.51,0.52,"",0,0.0,15,23.8,885724,29.5,111773,12.8,5294,20.9,35,3.8,1838,3.8
"11000","5","447","55","0","2021","A","",79,547,19752927,6324250,147487,695,36122,"",0.18,0.12,0.09,0.18,0.25,0.81,0.81,"",-1,-1.2,17,3.2,598749,3.1,297275,4.9,18701,14.5,0,0.0,5,0.0
"11000","5","4471","56","0","2021","A","",79,547,19752927,6324250,147487,695,36122,"",0.18,0.12,0.09,0.18,0.25,0.81,0.81,"",-1,-1.2,17,3.2,598749,3.1,297275,4.9,18701,14.5,0,0.0,5,0.0
"11000","5","44711","57","0","2021","A","",68,494,17617991,5791643,136434,686,35652,"",0.17,0.12,0.10,0.19,0.27,0.82,0.82,"",1,1.5,19,4.0,488761,2.9,374893,6.9,19175,16.4,-7,-1.0,-384,-1.1
"11000","5","447110","58","0","2021","A","",68,494,17617991,5791643,136434,686,35652,"",0.17,0.12,0.10,0.19,0.27,0.82,0.82,"",1,1.5,19,4.0,488761,2.9,374893,6.9,19175,16.4,-7,-1.0,-384,-1.1
"11000","5","44719","57","0","2021","A","",10,53,2134936,532607,11053,780,40537,"",0.25,0.11,0.08,0.14,0.15,0.73,0.73,"",-3,-23.1,-2,-3.6,109988,5.4,-77618,-12.7,-474,-4.1,72,10.2,3720,10.1
"11000","5","447190","58","0","2021","A","",10,53,2134936,532607,11053,780,40537,"",0.25,0.11,0.08,0.14,0.15,0.73,0.73,"",-3,-23.1,-2,-3.6,109988,5.4,-77618,-12.7,-474,-4.1,72,10.2,3720,10.1
"11000","5","448","55","0","2021","A","",266,1790,75940611,21691183,547712,816,42433,"",0.58,0.34,0.30,0.65,0.72,0.89,0.89,"",2,0.8,32,1.8,8031254,11.8,-758381,-3.4,15050,2.8,73,9.8,3804,9.8
"11000","5","4481","56","0","2021","A","",184,1333,52434738,16207392,414205,756,39324,"",0.59,0.35,0.32,0.67,0.76,0.91,0.91,"",1,0.5,0,0.0,3915506,8.1,-1042483,-6.0,-5739,-1.4,56,8.0,2914,8.0
"11000","5","44811","57","0","2021","A","",34,118,11345395,2613929,91130,1848,96080,"",1.49,0.71,1.07,2.01,2.99,1.51,1.51,"",-3,-8.1,10,9.3,1236972,12.2,-195140,-6.9,-24249,-21.0,41,2.3,2121,2.3
"11000","5","448110","58","0","2021","A","",34,118,11345395,2613929,91130,1848,96080,"",1.49,0.71,1.07,2.01,2.99,1.51,1.51,"",-3,-8.1,10,9.3,1236972,12.2,-195140,-6.9,-24249,-21.0,41,2.3,2121,2.3
"11000","5","44812","57","0","2021","A","",58,336,11059152,3616093,91140,632,32890,"",0.58,0.37,0.28,0.63,0.63,0.76,0.76,"",2,3.6,7,2.1,481001,4.5,-187340,-4.9,1180,1.3,14,2.3,746,2.3
"11000","5","448120","58","0","2021","A","",58,336,11059152,3616093,91140,632,32890,"",0.58,0.37,0.28,0.63,0.63,0.76,0.76,"",2,3.6,7,2.1,481001,4.5,-187340,-4.9,1180,1.3,14,2.3,746,2.3
"11000","5","44813","57","0","2021","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","448130","58","0","2021","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","44814","57","0","2021","A","",53,721,22388048,8292334,191952,597,31055,"",0.57,0.39,0.30,0.73,0.80,0.78,0.78,"",5,10.4,10,1.4,1527059,7.3,-237704,-2.8,22097,13.0,32,5.7,1701,5.8
"11000","5","448140","58","0","2021","A","",53,721,22388048,8292334,191952,597,31055,"",0.57,0.39,0.30,0.73,0.80,0.78,0.78,"",5,10.4,10,1.4,1527059,7.3,-237704,-2.8,22097,13.0,32,5.7,1701,5.8
"11000","5","44815","57","0","2021","A","",21,96,3581738,938321,23581,717,37277,"",0.62,0.42,0.28,0.60,0.62,0.65,0.65,"",-1,-4.5,-37,-27.8,-1180699,-24.8,-440397,-31.9,-6324,-21.1,26,3.8,1357,3.8
"11000","5","448150","58","0","2021","A","",21,96,3581738,938321,23581,717,37277,"",0.62,0.42,0.28,0.60,0.62,0.65,0.65,"",-1,-4.5,-37,-27.8,-1180699,-24.8,-440397,-31.9,-6324,-21.1,26,3.8,1357,3.8
"11000","5","44819","57","0","2021","A","N",17,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","448190","58","0","2021","A","N",17,0,0,0,0,0,0,"N",0.36,0,0,0,0,0,0,"N",1,6.2,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4482","56","0","2021","A","",34,241,7947707,2887295,62592,634,32978,"",0.54,0.29,0.21,0.57,0.59,0.73,0.73,"",-2,-5.6,4,1.7,719500,10.0,37609,1.3,-450,-0.7,48,8.2,2522,8.3
"11000","5","44821","57","0","2021","A","",34,241,7947707,2887295,62592,634,32978,"",0.54,0.29,0.21,0.57,0.59,0.73,0.73,"",-2,-5.6,4,1.7,719500,10.0,37609,1.3,-450,-0.7,48,8.2,2522,8.3
"11000","5","448210","58","0","2021","A","",34,241,7947707,2887295,62592,634,32978,"",0.54,0.29,0.21,0.57,0.59,0.73,0.73,"",-2,-5.6,4,1.7,719500,10.0,37609,1.3,-450,-0.7,48,8.2,2522,8.3
"11000","5","4483","56","0","2021","A","",48,215,15558166,2596496,70915,1390,72280,"",0.58,0.38,0.33,0.58,0.69,0.86,0.86,"",3,6.7,27,14.4,3396248,27.9,246493,10.5,21239,42.8,146,11.7,7618,11.8
"11000","5","44831","57","0","2021","A","",43,183,13361643,2179826,60810,1408,73214,"",0.55,0.36,0.31,0.55,0.68,0.88,0.88,"",4,10.3,22,13.7,2841564,27.0,224302,11.5,19835,48.4,148,11.7,7668,11.7
"11000","5","448310","58","0","2021","A","",43,183,13361643,2179826,60810,1408,73214,"",0.55,0.36,0.31,0.55,0.68,0.88,0.88,"",4,10.3,22,13.7,2841564,27.0,224302,11.5,19835,48.4,148,11.7,7668,11.7
"11000","5","44832","57","0","2021","A","",5,33,2196523,416670,10105,1290,67069,"",1.06,0.65,0.45,0.90,0.78,0.70,0.70,"",-2,-28.6,5,17.9,554684,33.8,22191,5.6,1404,16.1,145,12.7,7546,12.7
"11000","5","448320","58","0","2021","A","",5,33,2196523,416670,10105,1290,67069,"",1.06,0.65,0.45,0.90,0.78,0.70,0.70,"",-2,-28.6,5,17.9,554684,33.8,22191,5.6,1404,16.1,145,12.7,7546,12.7
"11000","5","451","55","0","2021","A","",70,795,25507746,9181140,217011,617,32102,"",0.36,0.30,0.21,0.51,0.68,0.71,0.71,"",4,6.1,111,16.2,3520158,16.0,999459,12.2,44633,25.9,-1,-0.2,-28,-0.1
"11000","5","4511","56","0","2021","A","N",37,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,"N",3,8.8,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","45111","57","0","2021","A","",24,301,10126456,3516270,93008,647,33633,"",0.26,0.21,0.14,0.34,0.51,0.68,0.68,"",0,0.0,42,16.2,963447,10.5,315185,9.8,14258,18.1,-33,-4.9,-1723,-4.9
"11000","5","451110","58","0","2021","A","",24,301,10126456,3516270,93008,647,33633,"",0.26,0.21,0.14,0.34,0.51,0.68,0.68,"",0,0.0,42,16.2,963447,10.5,315185,9.8,14258,18.1,-33,-4.9,-1723,-4.9
"11000","5","45112","57","0","2021","A","",7,71,2353738,723016,16750,635,32996,"",0.16,0.12,0.10,0.19,0.27,0.83,0.83,"",1,16.7,4,6.0,232092,10.9,-33959,-4.5,1528,10.0,28,4.6,1408,4.5
"11000","5","451120","58","0","2021","A","",7,71,2353738,723016,16750,635,32996,"",0.16,0.12,0.10,0.19,0.27,0.83,0.83,"",1,16.7,4,6.0,232092,10.9,-33959,-4.5,1528,10.0,28,4.6,1408,4.5
"11000","5","45113","57","0","2021","A","N",3,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","451130","58","0","2021","A","N",3,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","45114","57","0","2021","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","451140","58","0","2021","A","N",3,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4512","56","0","2021","A","N",33,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",1,3.1,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","45121","57","0","2021","A","N",33,0,0,0,0,0,0,"N",1.17,0,0,0,0,0,0,"N",1,3.1,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","451211","58","0","2021","A","",28,383,11541105,4446894,97001,579,30120,"",1.12,1.37,1.03,2.56,2.81,0.75,0.75,"",1,3.7,53,16.1,1804416,18.5,613194,16.0,25055,34.8,12,2.1,637,2.2
"11000","5","451212","58","0","2021","A","N",5,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","452","55","0","2021","A","",109,3367,119677257,37132001,1115694,684,35547,"",0.40,0.22,0.16,0.34,0.63,0.74,0.74,"",12,12.4,-26,-0.8,4401178,3.8,-341043,-0.9,-66846,-5.7,31,4.7,1574,4.6
"11000","5","4522","56","0","2021","A","",24,1228,30790715,13726108,315629,482,25065,"",0.52,0.26,0.15,0.42,0.52,0.56,0.56,"",1,4.3,-123,-9.1,-5627680,-15.5,-1517675,-10.0,36098,12.9,-36,-6.9,-1892,-7.0
"11000","5","45221","57","0","2021","A","",24,1228,30790715,13726108,315629,482,25065,"",0.52,0.26,0.15,0.42,0.52,0.56,0.56,"",1,4.3,-123,-9.1,-5627680,-15.5,-1517675,-10.0,36098,12.9,-36,-6.9,-1892,-7.0
"11000","5","452210","58","0","2021","A","",24,1228,30790715,13726108,315629,482,25065,"",0.52,0.26,0.15,0.42,0.52,0.56,0.56,"",1,4.3,-123,-9.1,-5627680,-15.5,-1517675,-10.0,36098,12.9,-36,-6.9,-1892,-7.0
"11000","5","4523","56","0","2021","A","",85,2138,88886542,23405893,800065,799,41568,"",0.38,0.20,0.17,0.31,0.69,0.83,0.83,"",10,13.3,96,4.7,10028858,12.7,1176632,5.3,-102944,-11.4,56,7.5,2953,7.6
"11000","5","45231","57","0","2021","A","",85,2138,88886542,23405893,800065,799,41568,"",0.38,0.20,0.17,0.31,0.69,0.83,0.83,"",10,13.3,96,4.7,10028858,12.7,1176632,5.3,-102944,-11.4,56,7.5,2953,7.6
"11000","5","452311","58","0","2021","A","N",6,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","452319","58","0","2021","A","N",79,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,"N",10,14.5,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","453","55","0","2021","A","",227,973,47170424,11008578,279694,932,48463,"",0.49,0.24,0.21,0.38,0.42,0.88,0.89,"",7,3.2,115,13.4,4482934,10.5,455617,4.3,51246,22.4,-24,-2.5,-1265,-2.5
"11000","5","4531","56","0","2021","A","N",30,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","45311","57","0","2021","A","N",30,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","453110","58","0","2021","A","N",30,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4532","56","0","2021","A","",58,292,12452193,3364000,81748,820,42620,"",0.57,0.29,0.25,0.49,0.55,0.84,0.84,"",-3,-4.9,3,1.0,-259102,-2.0,-325419,-8.8,-908,-1.1,-26,-3.1,-1351,-3.1
"11000","5","45321","57","0","2021","A","",15,86,3375057,957031,28970,757,39359,"",0.56,0.22,0.12,0.33,0.47,0.56,0.56,"",2,15.4,0,0.0,-988547,-22.7,-7115,-0.7,-346,-1.2,-223,-22.8,-11578,-22.7
"11000","5","453210","58","0","2021","A","",15,86,3375057,957031,28970,757,39359,"",0.56,0.22,0.12,0.33,0.47,0.56,0.56,"",2,15.4,0,0.0,-988547,-22.7,-7115,-0.7,-346,-1.2,-223,-22.8,-11578,-22.7
"11000","5","45322","57","0","2021","A","",43,206,9077136,2406969,52778,846,43975,"",0.58,0.34,0.38,0.62,0.60,1.14,1.14,"",-6,-12.2,3,1.5,729445,8.7,-318304,-11.7,-562,-1.1,57,7.2,2938,7.2
"11000","5","453220","58","0","2021","A","",43,206,9077136,2406969,52778,846,43975,"",0.58,0.34,0.38,0.62,0.60,1.14,1.14,"",-6,-12.2,3,1.5,729445,8.7,-318304,-11.7,-562,-1.1,57,7.2,2938,7.2
"11000","5","4533","56","0","2021","A","N",21,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-3,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","45331","57","0","2021","A","N",21,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-3,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","453310","58","0","2021","A","N",21,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,"N",-3,-12.5,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4539","56","0","2021","A","",118,462,26459417,5437742,148018,1101,57251,"",0.48,0.24,0.21,0.34,0.38,0.90,0.90,"",13,12.4,91,24.5,3826151,16.9,884160,19.4,48369,48.5,-73,-6.2,-3783,-6.2
"11000","5","45391","57","0","2021","A","",19,132,4562906,1617577,54721,663,34480,"",0.46,0.22,0.15,0.36,0.67,0.67,0.67,"",4,26.7,12,10.0,672941,17.3,192157,13.5,20638,60.6,42,6.8,2176,6.7
"11000","5","453910","58","0","2021","A","",19,132,4562906,1617577,54721,663,34480,"",0.46,0.22,0.15,0.36,0.67,0.67,0.67,"",4,26.7,12,10.0,672941,17.3,192157,13.5,20638,60.6,42,6.8,2176,6.7
"11000","5","45392","57","0","2021","A","",20,73,11924742,824703,17629,3152,163914,"",0.98,0.91,1.31,1.25,0.95,1.45,1.45,"",-2,-9.1,9,14.1,466709,4.1,128191,18.4,5380,43.9,-269,-7.9,-13960,-7.8
"11000","5","453920","58","0","2021","A","",20,73,11924742,824703,17629,3152,163914,"",0.98,0.91,1.31,1.25,0.95,1.45,1.45,"",-2,-9.1,9,14.1,466709,4.1,128191,18.4,5380,43.9,-269,-7.9,-13960,-7.8
"11000","5","45399","57","0","2021","A","",79,257,9971769,2995462,75668,746,38788,"",0.45,0.21,0.13,0.30,0.27,0.62,0.62,"",11,16.2,71,38.2,2686501,36.9,563812,23.2,22351,41.9,-7,-0.9,-380,-1.0
"11000","5","453991","58","0","2021","A","",23,58,2051282,646570,18662,677,35215,"",0.43,0.23,0.18,0.34,0.46,0.78,0.78,"",6,35.3,10,20.8,47662,2.4,94070,17.0,6514,53.6,-130,-16.1,-6746,-16.1
"11000","5","453998","58","0","2021","A","",57,199,7920487,2348892,57006,766,39835,"",0.48,0.21,0.12,0.28,0.24,0.59,0.59,"",6,11.8,61,44.2,2638839,50.0,469742,25.0,15837,38.5,31,4.2,1631,4.3
"11000","5","454","55","0","2021","A","",107,666,34287568,7707875,218600,989,51451,"",0.40,0.21,0.07,0.19,0.26,0.35,0.35,"",21,24.4,-204,-23.4,-11669814,-25.4,-1962319,-20.3,-53989,-19.8,-27,-2.7,-1404,-2.7
"11000","5","4541","56","0","2021","A","",75,604,30331224,6681074,179846,966,50217,"",0.45,0.26,0.08,0.21,0.29,0.30,0.30,"",16,27.1,-222,-26.9,-11859177,-28.1,-2530351,-27.5,-78614,-30.4,-17,-1.7,-887,-1.7
"11000","5","45411","57","0","2021","A","",75,604,30331224,6681074,179846,966,50217,"",0.45,0.26,0.08,0.21,0.29,0.30,0.30,"",16,27.1,-222,-26.9,-11859177,-28.1,-2530351,-27.5,-78614,-30.4,-17,-1.7,-887,-1.7
"11000","5","454110","58","0","2021","A","",75,604,30331224,6681074,179846,966,50217,"",0.45,0.26,0.08,0.21,0.29,0.30,0.30,"",16,27.1,-222,-26.9,-11859177,-28.1,-2530351,-27.5,-78614,-30.4,-17,-1.7,-887,-1.7
"11000","5","4542","56","0","2021","A","",5,6,190808,58828,2940,620,32249,"",0.36,0.04,0.02,0.05,0.08,0.45,0.45,"",1,25.0,0,0.0,34210,21.8,3943,7.2,624,26.9,72,13.1,3777,13.3
"11000","5","45421","57","0","2021","A","",5,6,190808,58828,2940,620,32249,"",0.36,0.04,0.02,0.05,0.08,0.45,0.45,"",1,25.0,0,0.0,34210,21.8,3943,7.2,624,26.9,72,13.1,3777,13.3
"11000","5","454210","58","0","2021","A","",5,6,190808,58828,2940,620,32249,"",0.36,0.04,0.02,0.05,0.08,0.45,0.45,"",1,25.0,0,0.0,34210,21.8,3943,7.2,624,26.9,72,13.1,3777,13.3
"11000","5","4543","56","0","2021","A","",27,57,3765536,967973,35814,1282,66647,"",0.32,0.08,0.05,0.14,0.20,0.65,0.65,"",4,17.4,19,50.0,155153,4.3,564089,139.7,24001,203.2,-525,-29.1,-27333,-29.1
"11000","5","45439","57","0","2021","A","",27,57,3765536,967973,35814,1282,66647,"",0.51,0.18,0.12,0.29,0.52,0.66,0.66,"",4,17.4,19,50.0,155153,4.3,564089,139.7,24001,203.2,-525,-29.1,-27333,-29.1
"11000","5","454390","58","0","2021","A","",27,57,3765536,967973,35814,1282,66647,"",0.51,0.18,0.12,0.29,0.52,0.66,0.66,"",4,17.4,19,50.0,155153,4.3,564089,139.7,24001,203.2,-525,-29.1,-27333,-29.1
"11000","5","48-49","54","0","2021","A","",290,1945,151677308,23570980,801771,1500,78000,"",0.25,0.06,0.05,0.09,0.12,0.81,0.81,"",8,2.8,23,1.2,13880320,10.1,-535198,-2.2,36197,4.7,121,8.8,6312,8.8
"11000","5","481","55","0","2021","A","",20,54,7694170,640752,13483,2757,143370,"",0.78,0.02,0.02,0.03,0.04,0.93,0.93,"",-4,-16.7,-3,-5.3,-1372897,-15.1,-49223,-7.1,828,6.5,-289,-9.5,-15007,-9.5
"11000","5","4811","56","0","2021","A","N",18,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",-3,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48111","57","0","2021","A","N",18,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,"N",-3,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","481111","58","0","2021","A","N",18,0,0,0,0,0,0,"N",2.34,0,0,0,0,0,0,"N",-3,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4812","56","0","2021","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48121","57","0","2021","A","N",2,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","481211","58","0","2021","A","N",2,0,0,0,0,0,0,"N",0.20,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","483","55","0","2021","A","N",3,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4831","56","0","2021","A","N",3,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48311","57","0","2021","A","N",3,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","483111","58","0","2021","A","N",1,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","483112","58","0","2021","A","N",2,0,0,0,0,0,0,"N",2.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","484","55","0","2021","A","",32,66,3403821,738989,21562,997,51835,"",0.05,0.01,0.00,0.01,0.01,0.52,0.52,"",0,0.0,-13,-16.5,-1024776,-23.1,-199700,-21.3,-1195,-5.3,-75,-7.0,-3929,-7.0
"11000","5","4841","56","0","2021","A","",16,13,901982,197832,9791,1309,68074,"",0.04,0.00,0.00,0.00,0.01,0.68,0.68,"",0,0.0,-8,-38.1,-594636,-39.7,-119808,-37.7,-288,-2.9,-78,-5.6,-4052,-5.6
"11000","5","48411","57","0","2021","A","",10,10,559335,152559,8571,1094,56882,"",0.06,0.01,0.00,0.01,0.02,0.62,0.62,"",1,11.1,-7,-41.2,-587254,-51.2,-120081,-44.0,-293,-3.3,-190,-14.8,-9910,-14.8
"11000","5","484110","58","0","2021","A","",10,10,559335,152559,8571,1094,56882,"",0.06,0.01,0.00,0.01,0.02,0.62,0.62,"",1,11.1,-7,-41.2,-587254,-51.2,-120081,-44.0,-293,-3.3,-190,-14.8,-9910,-14.8
"11000","5","48412","57","0","2021","A","",7,3,342647,45273,1220,1929,100287,"",0.03,0.00,0.00,0.00,0.00,0.98,0.98,"",0,0.0,-1,-25.0,-7382,-2.1,273,0.6,5,0.4,50,2.7,2604,2.7
"11000","5","484121","58","0","2021","A","",7,3,342647,45273,1220,1929,100287,"",0.03,0.00,0.00,0.00,0.00,1.02,1.02,"",0,0.0,-1,-25.0,-7382,-2.1,273,0.6,5,0.4,50,2.7,2604,2.7
"11000","5","4842","56","0","2021","A","",16,52,2501839,541157,11771,918,47730,"",0.07,0.02,0.01,0.02,0.02,0.49,0.49,"",0,0.0,-7,-11.9,-430140,-14.7,-79892,-12.9,-907,-7.2,-43,-4.5,-2247,-4.5
"11000","5","48421","57","0","2021","A","N",12,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","484210","58","0","2021","A","N",12,0,0,0,0,0,0,"N",0.31,0,0,0,0,0,0,"N",1,9.1,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48422","57","0","2021","A","N",5,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","484220","58","0","2021","A","N",5,0,0,0,0,0,0,"N",0.04,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","485","55","0","2021","A","",77,719,45057546,8929925,290551,1205,62638,"",0.93,0.38,0.32,0.56,0.34,0.83,0.83,"",-5,-6.1,-102,-12.4,181292,0.4,-1319845,-12.9,-22793,-7.3,154,14.7,7961,14.6
"11000","5","4851","56","0","2021","A","N",2,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48511","57","0","2021","A","N",2,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","485119","58","0","2021","A","N",2,0,0,0,0,0,0,"N",9.27,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","4852","56","0","2021","A","N",6,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"11000","5","48521","57","0","2021","A","N",6,0,0,0,0,0,0,"N",3.06,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
