"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"23003","5","611310","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6114","76","0","2021","A","N",1,0,0,0,0,0,0,"N",0.33,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61143","77","0","2021","A","N",1,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611430","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6115","76","0","2021","A","N",3,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61151","77","0","2021","A","N",3,0,0,0,0,0,0,"N",1.27,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611513","78","0","2021","A","N",1,0,0,0,0,0,0,"N",3.10,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611519","78","0","2021","A","N",2,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6116","76","0","2021","A","",8,29,374064,221066,4840,248,12899,"",0.63,0.40,0.30,0.41,0.41,0.75,0.75,"",0,0.0,6,26.1,22051,6.3,7649,3.6,472,10.8,-43,-14.8,-2241,-14.8
"23003","5","61161","77","0","2021","A","N",2,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611610","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61162","77","0","2021","A","N",2,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611620","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61163","77","0","2021","A","N",1,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611630","78","0","2021","A","N",1,0,0,0,0,0,0,"N",2.40,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61169","77","0","2021","A","N",3,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611692","78","0","2021","A","N",1,0,0,0,0,0,0,"N",1.85,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611699","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.87,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6117","76","0","2021","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","61171","77","0","2021","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","611710","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62","74","0","2021","A","",231,4883,244948249,31042969,483011,965,50159,"",0.61,1.39,1.81,1.26,1.00,1.30,1.30,"",-1,-0.4,-178,-3.5,5250589,2.2,410050,1.3,87918,22.3,54,5.9,2800,5.9
"23003","5","621","75","0","2021","A","",107,1249,67016709,9902020,151146,1032,53646,"",0.77,0.90,1.03,0.76,0.60,1.14,1.14,"",-3,-2.7,-26,-2.0,1035955,1.6,362755,3.8,20511,15.7,37,3.7,1910,3.7
"23003","5","6211","76","0","2021","A","",29,399,33783447,3707810,63505,1629,84706,"",0.61,0.83,1.04,0.87,0.83,1.26,1.26,"",0,0.0,-16,-3.9,-738349,-2.1,262124,7.6,7039,12.5,27,1.7,1421,1.7
"23003","5","62111","77","0","2021","A","",29,399,33783447,3707810,63505,1629,84706,"",0.61,0.83,1.04,0.87,0.83,1.26,1.26,"",0,0.0,-16,-3.9,-738349,-2.1,262124,7.6,7039,12.5,27,1.7,1421,1.7
"23003","5","621111","78","0","2021","A","",29,399,33783447,3707810,63505,1629,84706,"",0.65,0.85,1.06,0.89,0.86,1.25,1.25,"",0,0.0,-16,-3.9,-738349,-2.1,262124,7.6,7039,12.5,27,1.7,1421,1.7
"23003","5","6212","76","0","2021","A","",11,105,5166533,1460074,14351,944,49088,"",0.39,0.60,0.76,0.73,0.40,1.27,1.27,"",-2,-15.4,-6,-5.4,146792,2.9,-14529,-1.0,2159,17.7,76,8.8,3933,8.7
"23003","5","62121","77","0","2021","A","",11,105,5166533,1460074,14351,944,49088,"",0.39,0.60,0.76,0.73,0.40,1.27,1.27,"",-2,-15.4,-6,-5.4,146792,2.9,-14529,-1.0,2159,17.7,76,8.8,3933,8.7
"23003","5","621210","78","0","2021","A","",11,105,5166533,1460074,14351,944,49088,"",0.39,0.60,0.76,0.73,0.40,1.27,1.27,"",-2,-15.4,-6,-5.4,146792,2.9,-14529,-1.0,2159,17.7,76,8.8,3933,8.7
"23003","5","6213","76","0","2021","A","",31,145,6105542,1785239,25981,810,42107,"",0.88,0.82,1.08,0.92,0.71,1.32,1.32,"",-2,-6.1,8,5.8,561614,10.1,65474,3.8,3261,14.4,31,4.0,1616,4.0
"23003","5","62131","77","0","2021","A","",4,12,413654,152890,2399,663,34471,"",0.48,0.48,0.64,0.56,0.55,1.33,1.33,"",-2,-33.3,-2,-14.3,-81352,-16.4,-44443,-22.5,-273,-10.2,3,0.5,135,0.4
"23003","5","621310","78","0","2021","A","",4,12,413654,152890,2399,663,34471,"",0.48,0.48,0.64,0.56,0.55,1.33,1.33,"",-2,-33.3,-2,-14.3,-81352,-16.4,-44443,-22.5,-273,-10.2,3,0.5,135,0.4
"23003","5","62132","77","0","2021","A","",8,45,1908805,554978,8423,813,42261,"",1.80,1.76,2.33,1.96,1.85,1.31,1.31,"",0,0.0,5,12.5,205037,12.0,19373,3.6,1184,16.4,1,0.1,19,0.0
"23003","5","621320","78","0","2021","A","",8,45,1908805,554978,8423,813,42261,"",1.80,1.76,2.33,1.96,1.85,1.31,1.31,"",0,0.0,5,12.5,205037,12.0,19373,3.6,1184,16.4,1,0.1,19,0.0
"23003","5","62133","77","0","2021","A","",4,15,461270,193841,4160,579,30083,"",0.68,0.57,0.59,0.68,0.68,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621330","78","0","2021","A","",4,15,461270,193841,4160,579,30083,"",0.68,0.57,0.59,0.68,0.68,1.00,1.00,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62134","77","0","2021","A","",12,66,3185434,800585,9281,929,48325,"",1.28,0.91,1.36,1.03,0.63,1.49,1.49,"",0,0.0,4,6.5,310684,10.8,57515,7.7,934,11.2,30,3.3,1581,3.4
"23003","5","621340","78","0","2021","A","",12,66,3185434,800585,9281,929,48325,"",1.28,0.91,1.36,1.03,0.63,1.49,1.49,"",0,0.0,4,6.5,310684,10.8,57515,7.7,934,11.2,30,3.3,1581,3.4
"23003","5","62139","77","0","2021","A","",3,7,136379,82945,1718,398,20716,"",0.41,0.25,0.13,0.26,0.26,0.56,0.56,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621391","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621399","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6214","76","0","2021","A","",24,322,14535910,1901320,36573,869,45178,"",2.57,1.84,1.70,1.48,1.37,0.92,0.92,"",0,0.0,3,0.9,957669,7.1,57652,3.1,5383,17.3,51,6.2,2635,6.2
"23003","5","62141","77","0","2021","A","N",3,0,0,0,0,0,0,"N",6.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621410","78","0","2021","A","N",3,0,0,0,0,0,0,"N",6.08,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62142","77","0","2021","A","",17,214,7921491,672507,10587,711,36959,"",6.07,4.62,5.23,2.14,1.43,1.13,1.13,"",0,0.0,-6,-2.7,368774,4.9,-1995,-0.3,1334,14.4,51,7.7,2628,7.7
"23003","5","621420","78","0","2021","A","",17,214,7921491,672507,10587,711,36959,"",6.07,4.62,5.23,2.14,1.43,1.13,1.13,"",0,0.0,-6,-2.7,368774,4.9,-1995,-0.3,1334,14.4,51,7.7,2628,7.7
"23003","5","62149","77","0","2021","A","N",4,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621492","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.59,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621498","78","0","2021","A","N",3,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6215","76","0","2021","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62151","77","0","2021","A","N",1,0,0,0,0,0,0,"N",0.19,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621512","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6216","76","0","2021","A","",8,240,6600329,650135,4969,529,27530,"",0.86,0.90,1.02,0.28,0.09,1.13,1.13,"",0,0.0,-17,-6.6,-88220,-1.3,-84353,-11.5,275,5.9,28,5.6,1471,5.6
"23003","5","62161","77","0","2021","A","",8,240,6600329,650135,4969,529,27530,"",0.86,0.90,1.02,0.28,0.09,1.13,1.13,"",0,0.0,-17,-6.6,-88220,-1.3,-84353,-11.5,275,5.9,28,5.6,1471,5.6
"23003","5","621610","78","0","2021","A","",8,240,6600329,650135,4969,529,27530,"",0.86,0.90,1.02,0.28,0.09,1.13,1.13,"",0,0.0,-17,-6.6,-88220,-1.3,-84353,-11.5,275,5.9,28,5.6,1471,5.6
"23003","5","6219","76","0","2021","A","N",3,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62191","77","0","2021","A","N",1,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621910","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62199","77","0","2021","A","N",2,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","621999","78","0","2021","A","N",2,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","622","75","0","2021","A","",3,1472,105628339,0,0,1380,71742,"",1.16,1.65,2.44,0.00,0.00,1.48,1.48,"",0,0.0,116,8.6,7114100,7.2,0,0.0,0,0.0,-17,-1.2,-900,-1.2
"23003","5","6221","76","0","2021","A","",3,1472,105628339,0,0,1380,71742,"",1.60,1.78,2.60,0.00,0.00,1.47,1.47,"",0,0.0,116,8.6,7114100,7.2,0,0.0,0,0.0,-17,-1.2,-900,-1.2
"23003","5","62211","77","0","2021","A","",3,1472,105628339,0,0,1380,71742,"",1.60,1.78,2.60,0.00,0.00,1.47,1.47,"",0,0.0,116,8.6,7114100,7.2,0,0.0,0,0.0,-17,-1.2,-900,-1.2
"23003","5","622110","78","0","2021","A","",3,1472,105628339,0,0,1380,71742,"",1.60,1.78,2.60,0.00,0.00,1.47,1.47,"",0,0.0,116,8.6,7114100,7.2,0,0.0,0,0.0,-17,-1.2,-900,-1.2
"23003","5","623","75","0","2021","A","",50,1487,52718811,13985087,152634,682,35443,"",2.75,2.80,3.81,3.16,1.88,1.36,1.36,"",-1,-2.0,-260,-14.9,-3786599,-6.7,-150035,-1.1,34828,29.6,60,9.6,3091,9.6
"23003","5","6231","76","0","2021","A","",9,881,34996338,9263396,68267,764,39712,"",2.25,3.64,5.18,4.16,1.74,1.42,1.42,"",0,0.0,-191,-17.8,-2559085,-6.8,-168724,-1.8,15000,28.2,90,13.4,4676,13.3
"23003","5","62311","77","0","2021","A","",9,881,34996338,9263396,68267,764,39712,"",2.25,3.64,5.18,4.16,1.74,1.42,1.42,"",0,0.0,-191,-17.8,-2559085,-6.8,-168724,-1.8,15000,28.2,90,13.4,4676,13.3
"23003","5","623110","78","0","2021","A","",9,881,34996338,9263396,68267,764,39712,"",2.25,3.64,5.18,4.16,1.74,1.42,1.42,"",0,0.0,-191,-17.8,-2559085,-6.8,-168724,-1.8,15000,28.2,90,13.4,4676,13.3
"23003","5","6232","76","0","2021","A","",27,265,8899855,360611,16873,647,33637,"",3.99,2.48,3.18,0.54,1.32,1.28,1.28,"N",-2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62321","77","0","2021","A","N",21,0,0,0,0,0,0,"N",4.34,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","623210","78","0","2021","A","N",21,0,0,0,0,0,0,"N",4.34,0,0,0,0,0,0,"N",-1,-4.5,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62322","77","0","2021","A","N",6,0,0,0,0,0,0,"N",3.11,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","623220","78","0","2021","A","N",6,0,0,0,0,0,0,"N",3.11,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6233","76","0","2021","A","",10,319,8066827,4325273,66546,486,25275,"",1.67,2.05,2.28,3.19,2.57,1.11,1.11,"",0,0.0,-16,-4.8,-359144,-4.3,55922,1.3,3095,4.9,2,0.4,98,0.4
"23003","5","62331","77","0","2021","A","",10,319,8066827,4325273,66546,486,25275,"",1.67,2.05,2.28,3.19,2.57,1.11,1.11,"",0,0.0,-16,-4.8,-359144,-4.3,55922,1.3,3095,4.9,2,0.4,98,0.4
"23003","5","623311","78","0","2021","A","N",2,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","623312","78","0","2021","A","N",8,0,0,0,0,0,0,"N",1.81,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6239","76","0","2021","A","",4,22,755791,35807,948,648,33716,"",2.73,0.81,1.03,0.20,0.28,1.25,1.25,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62399","77","0","2021","A","",4,22,755791,35807,948,648,33716,"",2.73,0.81,1.03,0.20,0.28,1.25,1.25,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","623990","78","0","2021","A","",4,22,755791,35807,948,648,33716,"",2.73,0.81,1.03,0.20,0.28,1.25,1.25,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","624","75","0","2021","A","",71,674,19584390,7155862,179231,558,29039,"",0.32,0.96,1.45,1.34,1.41,1.50,1.50,"",3,4.4,-9,-1.3,887133,4.7,197330,2.8,32579,22.2,32,6.1,1674,6.1
"23003","5","6241","76","0","2021","A","",39,467,13658313,4408614,76874,562,29231,"",0.19,0.99,1.56,1.25,0.88,1.58,1.58,"",-1,-2.5,-25,-5.1,312677,2.3,-88883,-2.0,11201,17.1,40,7.7,2097,7.7
"23003","5","62411","77","0","2021","A","",6,42,1540923,276695,2624,714,37131,"",2.27,1.21,1.65,1.31,0.53,1.38,1.38,"",0,0.0,2,5.0,15019,1.0,-11174,-3.9,-96,-3.5,-14,-1.9,-701,-1.9
"23003","5","624110","78","0","2021","A","",6,42,1540923,276695,2624,714,37131,"",2.27,1.21,1.65,1.31,0.53,1.38,1.38,"",0,0.0,2,5.0,15019,1.0,-11174,-3.9,-96,-3.5,-14,-1.9,-701,-1.9
"23003","5","62412","77","0","2021","A","",23,369,10044521,3434475,45688,523,27202,"",0.12,1.03,1.83,1.26,0.68,1.78,1.78,"",-1,-4.2,-31,-7.8,-132808,-1.3,-203094,-5.6,3302,7.8,34,7.0,1764,6.9
"23003","5","624120","78","0","2021","A","",23,369,10044521,3434475,45688,523,27202,"",0.12,1.03,1.83,1.26,0.68,1.78,1.78,"",-1,-4.2,-31,-7.8,-132808,-1.3,-203094,-5.6,3302,7.8,34,7.0,1764,6.9
"23003","5","62419","77","0","2021","A","",10,57,2072869,697444,28562,706,36688,"",1.29,0.72,0.90,1.18,1.84,1.26,1.26,"",0,0.0,6,11.8,430466,26.2,125385,21.9,7995,38.9,92,15.0,4745,14.9
"23003","5","624190","78","0","2021","A","",10,57,2072869,697444,28562,706,36688,"",1.29,0.72,0.90,1.18,1.84,1.26,1.26,"",0,0.0,6,11.8,430466,26.2,125385,21.9,7995,38.9,92,15.0,4745,14.9
"23003","5","6242","76","0","2021","A","N",4,0,0,0,0,0,0,"N",1.45,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62421","77","0","2021","A","N",1,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","624210","78","0","2021","A","N",1,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62422","77","0","2021","A","",3,29,1138158,432263,9917,748,38911,"",2.00,1.35,1.83,2.78,2.26,1.34,1.34,"",0,0.0,-1,-3.3,-15679,-1.4,67892,18.6,3053,44.5,14,1.9,768,2.0
"23003","5","624221","78","0","2021","A","N",2,0,0,0,0,0,0,"N",2.39,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","624229","78","0","2021","A","N",1,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6243","76","0","2021","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","62431","77","0","2021","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","624310","78","0","2021","A","N",2,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","6244","76","0","2021","A","",26,172,4554151,2239442,91326,510,26503,"",1.65,1.19,1.71,1.63,3.20,1.44,1.44,"",3,13.0,18,11.7,591854,14.9,223616,11.1,18277,25.0,17,3.4,843,3.3
"23003","5","62441","77","0","2021","A","",26,172,4554151,2239442,91326,510,26503,"",1.65,1.19,1.71,1.63,3.20,1.44,1.44,"",3,13.0,18,11.7,591854,14.9,223616,11.1,18277,25.0,17,3.4,843,3.3
"23003","5","624410","78","0","2021","A","",26,172,4554151,2239442,91326,510,26503,"",1.65,1.19,1.71,1.63,3.20,1.44,1.44,"",3,13.0,18,11.7,591854,14.9,223616,11.1,18277,25.0,17,3.4,843,3.3
"23003","5","71","74","0","2021","A","",25,113,2123433,1641205,53829,361,18778,"",0.72,0.32,0.20,0.55,0.67,0.61,0.61,"",-1,-3.8,14,14.1,325481,18.1,208951,14.6,11137,26.1,13,3.7,663,3.7
"23003","5","711","75","0","2021","A","N",1,0,0,0,0,0,0,"N",0.07,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","7115","76","0","2021","A","N",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","71151","77","0","2021","A","N",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","711510","78","0","2021","A","N",1,0,0,0,0,0,0,"N",0.14,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","713","75","0","2021","A","N",24,0,0,0,0,0,0,"N",1.26,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","7139","76","0","2021","A","N",24,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","71391","77","0","2021","A","",11,42,768265,624992,30402,353,18365,"",4.80,0.66,0.58,1.05,1.44,0.88,0.89,"",0,0.0,8,23.5,141295,22.5,63060,11.2,5890,24.0,-6,-1.7,-304,-1.6
"23003","5","713910","78","0","2021","A","",11,42,768265,624992,30402,353,18365,"",4.80,0.66,0.58,1.05,1.44,0.88,0.89,"",0,0.0,8,23.5,141295,22.5,63060,11.2,5890,24.0,-6,-1.7,-304,-1.6
"23003","5","71392","77","0","2021","A","",3,16,289694,213583,3786,343,17827,"",36.11,2.41,2.41,2.84,1.70,0.98,0.98,"",0,0.0,-1,-5.9,-45591,-13.6,-6870,-3.1,-353,-8.5,-36,-9.5,-1896,-9.6
"23003","5","713920","78","0","2021","A","",3,16,289694,213583,3786,343,17827,"",36.11,2.41,2.41,2.84,1.70,0.98,0.98,"",0,0.0,-1,-5.9,-45591,-13.6,-6870,-3.1,-353,-8.5,-36,-9.5,-1896,-9.6
"23003","5","71394","77","0","2021","A","N",2,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","713940","78","0","2021","A","N",2,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","71395","77","0","2021","A","N",2,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","713950","78","0","2021","A","N",2,0,0,0,0,0,0,"N",2.73,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","71399","77","0","2021","A","",6,21,494063,440677,12777,462,24003,"",1.27,0.64,0.89,1.47,1.89,1.43,1.43,"",0,0.0,-1,-4.5,147388,42.5,140152,46.6,5074,65.9,153,49.5,7941,49.4
"23003","5","713990","78","0","2021","A","",6,21,494063,440677,12777,462,24003,"",1.27,0.64,0.89,1.47,1.89,1.43,1.43,"",0,0.0,-1,-4.5,147388,42.5,140152,46.6,5074,65.9,153,49.5,7941,49.4
"23003","5","72","74","0","2021","A","",135,1554,30957112,20276558,340873,383,19925,"",0.86,0.72,0.84,0.98,0.85,1.17,1.17,"",0,0.0,11,0.7,2650721,9.4,1301453,6.9,61812,22.1,30,8.5,1584,8.6
"23003","5","721","75","0","2021","A","",27,217,4697046,2928600,38027,416,21612,"",1.70,0.82,0.69,0.91,0.54,0.84,0.84,"",-1,-3.6,-9,-4.0,495478,11.8,299280,11.4,8317,28.0,58,16.2,2994,16.1
"23003","5","7211","76","0","2021","A","",21,199,4260807,2649337,33598,413,21456,"",1.53,0.79,0.65,0.86,0.50,0.82,0.82,"",0,0.0,-14,-6.6,331618,8.4,188019,7.6,6600,24.4,58,16.3,3009,16.3
"23003","5","72111","77","0","2021","A","",21,199,4260807,2649337,33598,413,21456,"",1.67,0.95,0.88,1.14,0.63,0.93,0.93,"N",1,5.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","721110","78","0","2021","A","",21,199,4260807,2649337,33598,413,21456,"",1.67,0.95,0.88,1.14,0.63,0.93,0.93,"N",1,5.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","7212","76","0","2021","A","N",5,0,0,0,0,0,0,"N",2.89,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","72121","77","0","2021","A","N",5,0,0,0,0,0,0,"N",2.89,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","721211","78","0","2021","A","N",2,0,0,0,0,0,0,"N",1.84,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","721214","78","0","2021","A","",3,9,240517,130597,2555,544,28296,"",4.66,1.61,2.03,2.39,2.00,1.33,1.33,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","7213","76","0","2021","A","N",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","72131","77","0","2021","A","N",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","721310","78","0","2021","A","N",1,0,0,0,0,0,0,"N",2.53,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","722","75","0","2021","A","",108,1336,26260066,17347958,302846,378,19651,"",0.76,0.71,0.88,0.99,0.91,1.24,1.24,"",1,0.9,18,1.4,2155243,8.9,1002173,6.1,53495,21.5,26,7.4,1357,7.4
"23003","5","7223","76","0","2021","A","N",5,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,"N",-1,-16.7,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","72231","77","0","2021","A","",4,48,1059003,553493,29474,424,22024,"",0.82,0.72,0.69,0.76,0.94,0.96,0.96,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
"23003","5","722310","78","0","2021","A","",4,48,1059003,553493,29474,424,22024,"",0.82,0.72,0.69,0.76,0.94,0.96,0.96,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0
